	SK_ID_CURR	TARGET	NAME_CONTRACT_TYPE	CODE_GENDER	FLAG_OWN_CAR	FLAG_OWN_REALTY	CNT_CHILDREN	AMT_INCOME_TOTAL	AMT_CREDIT	AMT_ANNUITY	AMT_GOODS_PRICE	NAME_TYPE_SUITE	NAME_INCOME_TYPE	NAME_EDUCATION_TYPE	NAME_FAMILY_STATUS	NAME_HOUSING_TYPE	REGION_POPULATION_RELATIVE	DAYS_BIRTH	DAYS_EMPLOYED	DAYS_REGISTRATION	DAYS_ID_PUBLISH	OWN_CAR_AGE	FLAG_MOBIL	FLAG_EMP_PHONE	FLAG_WORK_PHONE	FLAG_CONT_MOBILE	FLAG_PHONE	FLAG_EMAIL	OCCUPATION_TYPE	CNT_FAM_MEMBERS	REGION_RATING_CLIENT	REGION_RATING_CLIENT_W_CITY	WEEKDAY_APPR_PROCESS_START	HOUR_APPR_PROCESS_START	REG_REGION_NOT_LIVE_REGION	REG_REGION_NOT_WORK_REGION	LIVE_REGION_NOT_WORK_REGION	REG_CITY_NOT_LIVE_CITY	REG_CITY_NOT_WORK_CITY	LIVE_CITY_NOT_WORK_CITY	ORGANIZATION_TYPE	EXT_SOURCE_1	EXT_SOURCE_2	EXT_SOURCE_3	APARTMENTS_AVG	BASEMENTAREA_AVG	YEARS_BEGINEXPLUATATION_AVG	YEARS_BUILD_AVG	COMMONAREA_AVG	ELEVATORS_AVG	ENTRANCES_AVG	FLOORSMAX_AVG	FLOORSMIN_AVG	LANDAREA_AVG	LIVINGAPARTMENTS_AVG	LIVINGAREA_AVG	NONLIVINGAPARTMENTS_AVG	NONLIVINGAREA_AVG	APARTMENTS_MODE	BASEMENTAREA_MODE	YEARS_BEGINEXPLUATATION_MODE	YEARS_BUILD_MODE	COMMONAREA_MODE	ELEVATORS_MODE	ENTRANCES_MODE	FLOORSMAX_MODE	FLOORSMIN_MODE	LANDAREA_MODE	LIVINGAPARTMENTS_MODE	LIVINGAREA_MODE	NONLIVINGAPARTMENTS_MODE	NONLIVINGAREA_MODE	APARTMENTS_MEDI	BASEMENTAREA_MEDI	YEARS_BEGINEXPLUATATION_MEDI	YEARS_BUILD_MEDI	COMMONAREA_MEDI	ELEVATORS_MEDI	ENTRANCES_MEDI	FLOORSMAX_MEDI	FLOORSMIN_MEDI	LANDAREA_MEDI	LIVINGAPARTMENTS_MEDI	LIVINGAREA_MEDI	NONLIVINGAPARTMENTS_MEDI	NONLIVINGAREA_MEDI	FONDKAPREMONT_MODE	HOUSETYPE_MODE	TOTALAREA_MODE	WALLSMATERIAL_MODE	EMERGENCYSTATE_MODE	OBS_30_CNT_SOCIAL_CIRCLE	DEF_30_CNT_SOCIAL_CIRCLE	OBS_60_CNT_SOCIAL_CIRCLE	DEF_60_CNT_SOCIAL_CIRCLE	DAYS_LAST_PHONE_CHANGE	FLAG_DOCUMENT_2	FLAG_DOCUMENT_3	FLAG_DOCUMENT_4	FLAG_DOCUMENT_5	FLAG_DOCUMENT_6	FLAG_DOCUMENT_7	FLAG_DOCUMENT_8	FLAG_DOCUMENT_9	FLAG_DOCUMENT_10	FLAG_DOCUMENT_11	FLAG_DOCUMENT_12	FLAG_DOCUMENT_13	FLAG_DOCUMENT_14	FLAG_DOCUMENT_15	FLAG_DOCUMENT_16	FLAG_DOCUMENT_17	FLAG_DOCUMENT_18	FLAG_DOCUMENT_19	FLAG_DOCUMENT_20	FLAG_DOCUMENT_21	AMT_REQ_CREDIT_BUREAU_HOUR	AMT_REQ_CREDIT_BUREAU_DAY	AMT_REQ_CREDIT_BUREAU_WEEK	AMT_REQ_CREDIT_BUREAU_MON	AMT_REQ_CREDIT_BUREAU_QRT	AMT_REQ_CREDIT_BUREAU_YEAR
3836	104486	0	Cash loans	F	N	N	0	45000.0	1097131.5	43510.5	886500.0	Family	Pensioner	Secondary / secondary special	Married	House / apartment	0.035792	-21465	365243	-3299.0	-4945		1	0	0	1	0	0		2.0	2	2	SATURDAY	11	0	0	0	0	0	0	XNA		0.2547973244358678																																																	0.0	0.0	0.0	0.0	-311.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3837	104487	0	Cash loans	F	Y	Y	2	292500.0	631332.0	35383.5	585000.0	Unaccompanied	State servant	Incomplete higher	Married	House / apartment	0.010006	-13417	-2609	-606.0	-2440	2.0	1	1	0	1	0	0	Core staff	4.0	2	1	SATURDAY	13	0	0	0	0	0	0	Other	0.6036299066998946	0.3356008037103711	0.3723336657058204																																																0.0	0.0	0.0	0.0	-1749.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	7.0
3838	104488	1	Cash loans	F	N	Y	0	166500.0	225000.0	22050.0	225000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Single / not married	House / apartment	0.031329	-21012	-1864	-1448.0	-3370		1	1	0	1	0	0	High skill tech staff	1.0	2	2	THURSDAY	13	0	0	0	0	0	0	Business Entity Type 3	0.7962199336015715	0.1122539247118019	0.6446794549585961	0.2969	0.2135	0.9841	0.7824	0.0556	0.32	0.2759	0.3333	0.375	0.1041	0.2421	0.306	0.0	0.0052	0.3025	0.2216	0.9841	0.7909	0.0561	0.3222	0.2759	0.3333	0.375	0.1064	0.2645	0.3188	0.0	0.0055	0.2998	0.2135	0.9841	0.7853	0.0559	0.32	0.2759	0.3333	0.375	0.1059	0.2463	0.3115	0.0	0.0053	reg oper account	block of flats	0.2418	Panel	No	2.0	0.0	2.0	0.0	-2029.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	7.0
3839	104489	0	Revolving loans	F	Y	Y	1	315000.0	270000.0	13500.0	270000.0	Unaccompanied	Working	Higher education	Married	With parents	0.019101	-11804	-398	-5724.0	-1762	0.0	1	1	0	1	0	0	Core staff	3.0	2	2	THURSDAY	16	0	0	0	0	1	1	Trade: type 7	0.09968208879618	0.5481034627899153	0.3774042489507649	0.0541	0.0581	0.9821	0.7144	0.0069999999999999	0.0	0.1466	0.1354	0.1667	0.0404	0.0387	0.0679	0.0013	0.01	0.0084	0.0	0.9672	0.5688	0.0016	0.0	0.069	0.1667	0.2083	0.0166	0.0073	0.008	0.0	0.0	0.0677	0.0612	0.9846	0.7048	0.009	0.0	0.1552	0.1667	0.2083	0.0417	0.0513	0.0739	0.0	0.0073	reg oper spec account	block of flats	0.0462	Stone, brick	No	7.0	0.0	7.0	0.0	-84.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0
3840	104490	0	Cash loans	M	N	Y	1	135000.0	1256400.0	36864.0	900000.0	Spouse, partner	Commercial associate	Secondary / secondary special	Married	Municipal apartment	0.009334	-15473	-2231	-5743.0	-4020		1	1	0	1	0	0	Laborers	3.0	2	2	SATURDAY	15	0	0	0	0	0	0	Self-employed		0.7378714529181702	0.1634256947313434																																																0.0	0.0	0.0	0.0	-905.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	0.0	4.0
3841	104491	0	Cash loans	M	Y	Y	1	121500.0	573943.5	21991.5	513000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.006296	-17974	-460	-4030.0	-1458	24.0	1	1	0	1	0	0		3.0	3	3	THURSDAY	10	0	0	0	0	1	1	Business Entity Type 3		0.4165399086840626	0.6832688314232291																																																0.0	0.0	0.0	0.0	-385.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3842	104492	0	Cash loans	F	N	N	0	144000.0	508495.5	20295.0	454500.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.030755	-23141	365243	-3221.0	-4416		1	0	0	1	1	0		2.0	2	2	THURSDAY	11	0	0	0	0	0	0	XNA		0.6275048789276079	0.8347841592331774																																																1.0	0.0	1.0	0.0	-590.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
3843	104493	0	Cash loans	F	N	Y	2	301500.0	601470.0	30838.5	450000.0	Family	Commercial associate	Secondary / secondary special	Married	House / apartment	0.005084	-14732	-2580	-215.0	-4309		1	1	0	1	0	0	Laborers	4.0	2	2	SATURDAY	10	0	0	0	0	0	0	Business Entity Type 3		0.5121032255769912	0.7801436381572275	0.0825	0.0849	0.9762	0.6736	0.0086	0.0	0.1379	0.1667	0.2083	0.0931	0.0672	0.0753	0.0	0.0	0.084	0.0881	0.9762	0.6864	0.0087	0.0	0.1379	0.1667	0.2083	0.0952	0.0735	0.0784	0.0	0.0	0.0833	0.0849	0.9762	0.6779999999999999	0.0087	0.0	0.1379	0.1667	0.2083	0.0947	0.0684	0.0766	0.0	0.0	reg oper account	block of flats	0.0592	Panel	No	1.0	0.0	1.0	0.0	-276.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
3844	104494	0	Revolving loans	M	N	N	0	130500.0	135000.0	6750.0	135000.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.020246	-8485	-1121	-1227.0	-1161		1	1	0	1	0	0	Laborers	1.0	3	3	WEDNESDAY	10	0	0	0	0	0	0	Business Entity Type 2	0.0720590159401493	0.0505932197037107	0.2418614865234661																																																0.0	0.0	0.0	0.0	-382.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0
3845	104495	0	Cash loans	M	Y	N	0	135000.0	459000.0	31945.5	459000.0	Unaccompanied	State servant	Higher education	Married	House / apartment	0.072508	-21717	-1385	-9064.0	-5134	7.0	1	1	0	1	0	0	Core staff	2.0	1	1	MONDAY	11	0	0	0	0	0	0	School	0.7737803838362558	0.7101018279431496	0.6296742509538716	0.1423	0.1425	0.9712	0.6056	0.1872	0.2	0.1724	0.25	0.2917	0.133	0.1042	0.1806	0.0541	0.1746	0.145	0.1478	0.9712	0.621	0.189	0.2014	0.1724	0.25	0.2917	0.136	0.1139	0.1881	0.0545	0.1848	0.1436	0.1425	0.9712	0.6109	0.1884	0.2	0.1724	0.25	0.2917	0.1353	0.106	0.1838	0.0543	0.1782	reg oper account	block of flats	0.18	Stone, brick	No	0.0	0.0	0.0	0.0	-2009.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3846	104496	0	Cash loans	F	N	Y	0	112500.0	162000.0	11403.0	162000.0	Unaccompanied	Working	Secondary / secondary special	Separated	House / apartment	0.028663	-18214	-4948	-9717.0	-1771		1	1	0	1	0	0	Cleaning staff	1.0	2	2	SATURDAY	9	0	0	0	0	0	0	Construction		0.4598901721333908	0.656158373001177	0.1361	0.0791	0.9866				0.0345	0.3333		0.0248		0.0889		0.0597	0.1387	0.0821	0.9866				0.0345	0.3333		0.0254		0.0926		0.0632	0.1374	0.0791	0.9866				0.0345	0.3333		0.0252		0.0905		0.061		block of flats	0.0971	Stone, brick	No	1.0	0.0	1.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	2.0
3847	104497	0	Cash loans	F	N	Y	0	90000.0	1223010.0	51817.5	1125000.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.028663	-19644	-1822	-4796.0	-3177		1	1	1	1	1	0	Laborers	2.0	2	2	WEDNESDAY	11	0	0	0	0	0	0	Housing		0.5585287961696819	0.722392890081304																																																2.0	0.0	2.0	0.0	-585.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
3848	104498	0	Cash loans	F	N	Y	1	72000.0	98910.0	7164.0	90000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.02461	-12494	-2959	-2444.0	-3665		1	1	1	1	1	0	Core staff	3.0	2	2	WEDNESDAY	13	0	0	0	0	0	0	Government	0.4675984431901658	0.5651823597725373	0.3706496323299817	0.0041		0.9717			0.0		0.0		0.0155		0.0009		0.0026	0.0042		0.9717			0.0		0.0		0.0158		0.0009		0.0027	0.0042		0.9717			0.0		0.0		0.0157		0.0009		0.0026		block of flats	0.0013	Wooden	No	0.0	0.0	0.0	0.0	-1785.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	0.0
3849	104500	0	Cash loans	F	N	Y	1	220500.0	1123443.0	32976.0	981000.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.002134	-18305	-1036	-2193.0	-1812		1	1	0	1	0	0	Medicine staff	2.0	3	3	WEDNESDAY	7	0	0	0	0	0	0	Medicine		0.5144523285925379	0.4014074137749511	0.132	0.1424	0.9886	0.8436		0.0	0.3103	0.1667	0.0417			0.0783		0.0052	0.1345	0.1477	0.9886	0.8497		0.0	0.3103	0.1667	0.0417			0.0816		0.0055	0.1332	0.1424	0.9886	0.8457		0.0	0.3103	0.1667	0.0417			0.0797		0.0053	reg oper account	block of flats	0.1076	Stone, brick	No	0.0	0.0	0.0	0.0	-1321.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	6.0
3850	104503	0	Cash loans	M	N	Y	0	112500.0	765000.0	39190.5	765000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	Municipal apartment	0.026392	-16751	-2298	-8822.0	-278		1	1	1	1	1	0		2.0	2	2	MONDAY	12	0	0	0	1	1	0	Transport: type 4		0.6710154519449951	0.6754132910917112																																																0.0	0.0	0.0	0.0	-2493.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3851	104504	0	Cash loans	F	N	Y	0	112500.0	723604.5	37597.5	670500.0	Unaccompanied	Working	Higher education	Single / not married	House / apartment	0.022625	-8813	-582	-3657.0	-1494		1	1	0	1	0	0	Sales staff	1.0	2	2	SATURDAY	14	0	0	0	0	0	0	Trade: type 7	0.5491284916253716	0.318750661213787		0.7412	0.4512	0.9816	0.7484	1.0	0.84	0.7241	0.3333	0.375	0.5174	0.6043	0.7664	0.0	0.0773	0.7553	0.4682	0.9816	0.7583	1.0	0.8459	0.7241	0.3333	0.375	0.5292	0.6602	0.7985	0.0	0.0818	0.7484	0.4512	0.9816	0.7518	1.0	0.84	0.7241	0.3333	0.375	0.5264	0.6148	0.7802	0.0	0.0789	reg oper account	block of flats	0.6196	Stone, brick	No	0.0	0.0	0.0	0.0	-479.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3852	104505	0	Cash loans	M	Y	Y	0	202500.0	526491.0	22261.5	454500.0	Family	Commercial associate	Secondary / secondary special	Married	House / apartment	0.010147	-15540	-2881	-3557.0	-3557	15.0	1	1	0	1	0	0	Low-skill Laborers	2.0	2	2	FRIDAY	16	0	0	0	0	0	0	Business Entity Type 3		0.1518277560057669	0.4418358231994413																																																4.0	0.0	4.0	0.0	-1294.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	6.0
3853	104507	1	Cash loans	M	N	Y	0	135000.0	254700.0	20119.5	225000.0	Unaccompanied	Working	Secondary / secondary special	Separated	House / apartment	0.018209	-15996	-1176	-5905.0	-4984		1	1	1	1	0	0	Laborers	1.0	3	3	MONDAY	11	0	0	0	0	0	0	Business Entity Type 3		0.308438187502264																																																	6.0	2.0	6.0	2.0	-42.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3854	104508	1	Cash loans	F	N	N	0	135000.0	545040.0	25537.5	450000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.018029	-11941	-2497	-3808.0	-4207		1	1	1	1	1	0	Core staff	2.0	3	3	SATURDAY	14	0	0	0	0	0	0	Industry: type 12	0.5654985081648605	0.6123844211061902	0.7826078370261895																																																0.0	0.0	0.0	0.0	-1326.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0
3855	104509	0	Cash loans	F	N	Y	0	67500.0	283419.0	13342.5	234000.0	Unaccompanied	State servant	Secondary / secondary special	Separated	House / apartment	0.00712	-15730	-5229	-5625.0	-3231		1	1	0	1	0	0	Medicine staff	1.0	2	2	MONDAY	15	0	0	0	1	1	1	Government		0.6638855187529885	0.5656079814115492																																													0.0518		No	6.0	1.0	6.0	0.0	-2590.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
3856	104511	0	Cash loans	F	N	Y	2	112500.0	871029.0	44604.0	765000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.0096569999999999	-11517	-3637	-5932.0	-3850		1	1	0	1	0	0	Sales staff	4.0	2	2	THURSDAY	11	0	0	0	0	1	1	Self-employed	0.2785689938571541	0.3261075864473732	0.7801436381572275																																																2.0	0.0	2.0	0.0	-1001.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0
3857	104513	0	Cash loans	F	N	Y	1	225000.0	770292.0	34938.0	688500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.04622	-17195	-2236	-5771.0	-745		1	1	0	1	0	0	Laborers	3.0	1	1	TUESDAY	18	0	0	0	0	0	0	Business Entity Type 3	0.6193759783424037	0.4474520339779709	0.5937175866150576																																																0.0	0.0	0.0	0.0	-327.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
3858	104514	0	Revolving loans	M	N	Y	1	45000.0	180000.0	9000.0	180000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.00712	-12306	-690	-337.0	-4090		1	1	1	1	0	0	Laborers	3.0	2	2	SATURDAY	12	0	0	0	0	0	0	Construction	0.3581839498293096	0.3862548818219694	0.3233112448967859																																																0.0	0.0	0.0	0.0	-329.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3859	104515	0	Cash loans	M	N	N	0	112500.0	270000.0	16645.5	270000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.010032	-17875	-3992	-3906.0	-1405		1	1	1	1	0	0		2.0	2	2	SATURDAY	11	0	0	0	0	1	1	Business Entity Type 3		0.6230627040251671																																																	4.0	2.0	4.0	2.0	-370.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3860	104516	1	Cash loans	F	N	Y	0	90000.0	900000.0	32017.5	900000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.015221	-18808	-769	-8358.0	-1827		1	1	0	1	1	0	Laborers	2.0	2	2	FRIDAY	15	0	0	0	0	1	1	Industry: type 3		0.5053100395096748	0.6347055309763198																																																0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3861	104517	0	Cash loans	F	N	Y	0	78750.0	614574.0	17968.5	513000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	Municipal apartment	0.018029	-23543	365243	-11086.0	-3982		1	0	0	1	0	0		2.0	3	3	MONDAY	5	0	0	0	0	0	0	XNA		0.2622583692422573		0.1732	0.1498	0.9771	0.7892	0.2463	0.0	0.4483	0.1042	0.2083	0.1101	0.2723	0.1779	0.0	0.0047	0.0126	0.0136	0.9697	0.7975	0.2485	0.0	0.069	0.0417	0.2083	0.0073	0.2975	0.0082	0.0	0.005	0.1749	0.1498	0.9771	0.792	0.2478	0.0	0.4483	0.1042	0.2083	0.112	0.277	0.1811	0.0	0.0048	reg oper spec account	block of flats	0.0197	Block	No	0.0	0.0	0.0	0.0	-276.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3862	104518	0	Cash loans	F	Y	Y	0	270000.0	855000.0	27711.0	855000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.026392	-15082	-851	-8934.0	-2970	17.0	1	1	0	1	0	0	Sales staff	2.0	2	2	SATURDAY	14	0	0	0	0	0	0	Trade: type 7		0.6833856099947323		0.0021		0.9781			0.0		0.0							0.0021		0.9782			0.0		0.0							0.0021		0.9781			0.0		0.0								terraced house	0.0014	Stone, brick	No	2.0	0.0	2.0	0.0	-1961.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	2.0
3863	104519	0	Cash loans	F	N	Y	0	225000.0	90000.0	5634.0	90000.0	Unaccompanied	Pensioner	Secondary / secondary special	Single / not married	House / apartment	0.026392	-23728	365243	-2305.0	-4203		1	0	0	1	1	0		1.0	2	2	MONDAY	11	0	0	0	0	0	0	XNA		0.6000289139763209	0.5797274227921155	0.0825	0.081	0.9742			0.0	0.1379	0.1667				0.0727		0.0	0.084	0.084	0.9742			0.0	0.1379	0.1667				0.0757		0.0	0.0833	0.081	0.9742			0.0	0.1379	0.1667				0.074		0.0		block of flats	0.0572	Panel	No	1.0	0.0	1.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
3864	104521	0	Cash loans	M	Y	Y	0	54000.0	284400.0	10719.0	225000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.015221	-13888	-659	-2676.0	-3958	17.0	1	1	1	1	0	0	Laborers	2.0	2	2	FRIDAY	14	0	0	0	0	0	0	Business Entity Type 3		0.349323117548955	0.722392890081304																																																0.0	0.0	0.0	0.0	-1812.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
3865	104522	0	Cash loans	F	Y	Y	0	112500.0	504000.0	18234.0	504000.0	Children	Pensioner	Secondary / secondary special	Single / not married	House / apartment	0.026392	-19461	365243	-941.0	-2999	14.0	1	0	0	1	1	0		1.0	2	2	FRIDAY	12	0	0	0	0	0	0	XNA		0.4117541954539913	0.0005272652387098	0.0825	0.0906	0.9781			0.0	0.2069	0.1667		0.0998		0.0774		0.0278	0.084	0.094	0.9782			0.0	0.2069	0.1667		0.1021		0.0807		0.0295	0.0833	0.0906	0.9781			0.0	0.2069	0.1667		0.1016		0.0788		0.0284		block of flats	0.0737	Panel	No	0.0	0.0	0.0	0.0	-379.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	3.0
3866	104523	0	Cash loans	F	N	Y	0	180000.0	1105083.0	36652.5	904500.0	Unaccompanied	Working	Secondary / secondary special	Separated	House / apartment	0.022625	-20339	-442	-7785.0	-3428		1	1	1	1	0	0		1.0	2	2	WEDNESDAY	14	0	0	0	0	0	0	Business Entity Type 3		0.5320376733954756	0.4920600938649263	0.0247	0.031	0.9856	0.8028	0.0	0.0	0.069	0.125	0.1667	0.0296	0.0202	0.0246	0.0	0.0	0.0252	0.0321	0.9856	0.8105	0.0	0.0	0.069	0.125	0.1667	0.0303	0.022	0.0256	0.0	0.0	0.025	0.031	0.9856	0.8054	0.0	0.0	0.069	0.125	0.1667	0.0301	0.0205	0.025	0.0	0.0	not specified	block of flats	0.0264	Panel	No	2.0	0.0	2.0	0.0	-498.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	3.0	5.0
3867	104524	0	Cash loans	F	N	Y	0	67500.0	130320.0	13351.5	112500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.0105	-16307	-1812	-7991.0	-4322		1	1	1	1	0	0	Sales staff	2.0	3	3	FRIDAY	7	0	0	0	0	0	0	Business Entity Type 3	0.7310044444172935	0.6879712766717088																																																	0.0	0.0	0.0	0.0	-1666.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3868	104525	0	Cash loans	F	N	N	0	225000.0	679500.0	22455.0	679500.0	Unaccompanied	Pensioner	Higher education	Separated	House / apartment	0.009334	-22151	365243	-1062.0	-4538		1	0	0	1	1	0		1.0	2	2	WEDNESDAY	20	0	0	0	0	0	0	XNA		0.5990891385138115	0.41534714488434	0.0619	0.0585	0.9806	0.7348	0.0	0.0	0.1379	0.1667	0.0417	0.0	0.0504	0.0364	0.0	0.0	0.063	0.0603	0.9801	0.7387	0.0	0.0	0.1379	0.1667	0.0417	0.0	0.0551	0.038	0.0	0.0	0.0625	0.0585	0.9806	0.7383	0.0	0.0	0.1379	0.1667	0.0417	0.0	0.0513	0.0371	0.0	0.0	reg oper account	block of flats	0.0424	Panel	No	0.0	0.0	0.0	0.0	-743.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	3.0	0.0	1.0
3869	104526	0	Cash loans	F	N	N	0	175500.0	808650.0	23773.5	675000.0	Unaccompanied	Pensioner	Higher education	Single / not married	Municipal apartment	0.009334	-19739	365243	-10632.0	-3288		1	0	0	1	1	0		1.0	2	2	THURSDAY	16	0	0	0	0	0	0	XNA	0.6097214333340051	0.6342317719778668	0.4578995512067301	0.0072		0.9588	0.4356	0.0022	0.0	0.069	0.0833		0.0	0.0059	0.0126	0.0	0.0	0.0074		0.9588	0.4577	0.0022	0.0	0.069	0.0833		0.0	0.0064	0.0131	0.0	0.0	0.0073		0.9588	0.4431	0.0022	0.0	0.069	0.0833		0.0	0.006	0.0128	0.0	0.0	reg oper account	block of flats	0.0111	Wooden	No	0.0	0.0	0.0	0.0	-1784.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
3870	104527	0	Revolving loans	F	N	Y	0	90000.0	135000.0	6750.0	135000.0	Unaccompanied	Working	Higher education	Separated	House / apartment	0.019101	-18065	-2947	-6188.0	-1605		1	1	0	1	0	0		1.0	2	2	FRIDAY	16	0	0	0	0	0	0	Hotel		0.7666350269330958	0.5954562029091491	0.0371	0.0184	0.9856	0.8028	0.0091	0.04	0.0345	0.3333	0.0417	0.0	0.0303	0.0304	0.0	0.0	0.0378	0.0191	0.9856	0.8105	0.0091	0.0403	0.0345	0.3333	0.0417	0.0	0.0331	0.0317	0.0	0.0	0.0375	0.0184	0.9856	0.8054	0.0091	0.04	0.0345	0.3333	0.0417	0.0	0.0308	0.031	0.0	0.0	reg oper spec account	block of flats	0.0271	Panel	No	0.0	0.0	0.0	0.0	-487.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
